"http://www.theasa.net/","U.S. Imperialism, the Rhesus Macaque, and the Biomedical"
"http://www.theasa.net/","Caught in the 'Crossfire': Neo-Noir and the Post-War (Vietnam, Cold, WWII) Moment"
"http://www.theasa.net/","'Getting a Nut' on the 'Joy of the Lord': Conversion and Represention of Condemned Women"
"http://www.theasa.net/","Calculating Success: The Civil Rights Movement in Clarksdale, Mississippi."
"http://www.theasa.net/","Teaching American Studies Outside the United States and Outside an American Studies Program or Department"
"http://www.theasa.net/","Race, Caste, and Nation: Indian Nationalists and the American Negro, 1893-1947"
"http://www.theasa.net/","George the Queer Danced the Hula"
"http://www.theasa.net/","Mark Twain, the Ottoman Empire and Palestine"
"http://www.theasa.net/","Imperialism, American Identity, and the National Christian: The Crisis of 1899"
"http://www.theasa.net/","'From Pocahontas to Abu Ghraib: America and Islam in the Longue Duree'"
"http://www.theasa.net/","Metrosexuality: See the Bright Light of Commodification Shine! Watch Yanqui Masculinity Made Over"
"http://www.theasa.net/","Pioneering Inner Space: Manifest Destiny in LudlowÂs _Hasheesh Eater_ and _Heart of the Continent_"
"http://www.theasa.net/","MemÃ­n PinguÃ­n: Traveling Stereotypes and Racisms in the Americas"
"http://www.theasa.net/","Diaspora, Nationalism, and Globalization in U.S. American and Latin American Studies"
"http://www.theasa.net/","Henry WallaceÂs International Republicanism and the ÂLessonÂ of the Second World War"
"http://www.theasa.net/","'A Hot Time At Santiago': James Weldon Johnson, Popular Music, and U.S. Expansion"
"http://www.theasa.net/","Of Indias, Mestizas, and EspaÃ±olas: Conflict, Contestation, and Cooperation in Early California"
"http://www.theasa.net/","A Filadelfia Affair"
"http://www.theasa.net/","A World in Balance: Hemispheric Black Connections Between Nineteenth-Century New York and Cuba"
"http://www.theasa.net/","Feminism lost in translation? -- When a Chinese woman speaks through an American woman's voice"
"http://www.theasa.net/","Salmi, Lew, Eliza, Abraham: Page to Stage, Ben Hur"
"http://www.theasa.net/","NOW and Television: Activist Responses to the Media in the 1970s"
"http://www.theasa.net/","Diplomatic Exchanges: Jeffersonian Protocols and the Problem of the Gift"
"http://www.theasa.net/","'Bodies of Difference from Salome to The Nanny'"
"http://www.theasa.net/","Tactical Citizenship: Domestic Nannies, Sweatshop Seamstresses, and Undocumented Citizenship in the Third Space of Mimicry"
"http://www.theasa.net/","Censoring the ÂSingle GirlÂ: Young Women, Independence and Inhibition in Early 1960s Cinema"
"http://www.theasa.net/","Babysitters Beware!: Impulses, Ideologies, and GirlsÂ Employment in the 1960s"
"http://www.theasa.net/","Gender Mixes and Liberation Fixes: Negotiating Femininity, Power and Independence on 1970s Teen Television"
"http://www.theasa.net/","Objects of Desire: Karal Ann MarlingÂs Fetishes"
"http://www.theasa.net/","Karal Ann Marling, Televisionary"
"http://www.theasa.net/","Liberal Religion, Therapeutic Culture, and the World: Reading 'America's Preacher' at Home and Abroad"
"http://www.theasa.net/","Gemutlichkeit in Harlem: Modern Liberalism and the City"
"http://www.theasa.net/","Man and His Worlds: Transnationalism and the Architecture of Expo 67"
"http://www.theasa.net/","Manischewitz and Sake, the Kaddish and Sutras: Allen GinsbergÂs Spiritual ÂSelf-OtheringÂ"
"http://www.theasa.net/","Race, Whiteness and Misery: Hidden Histories"
"http://www.theasa.net/","Abandonment"
"http://www.theasa.net/","Advertising at the 'frontier': James Webb Young and the politics of consumption"
