"https://www.jstor.org/stable/2710058","Articles in American Studies, 1959: [Art & Architecture-Language]"
"https://www.jstor.org/stable/2710059","Articles in American Studies, 1959: [Literature & Drama-Sociology & Anthropology]"
"https://www.jstor.org/stable/2710060","American Studies Dissertations in Progress"
"https://www.jstor.org/stable/2710063","Membership Directory of the American Studies Association"
"https://www.jstor.org/stable/2710068","Architecture and the Romantic Tradition: Coleridge to Wright"
"https://www.jstor.org/stable/2710076","Edmundo O'Gorman and the Idea of America"
"https://www.jstor.org/stable/2710077","American Technology and the Nineteenth-Century World"
"https://www.jstor.org/stable/2710078","American Socialists and the Spanish-American War"
"https://www.jstor.org/stable/2710079","The Rural Earth: Sylvan Bliss"
"https://www.jstor.org/stable/2710080","Do-it-Yourself: A Walden for the Millions?"
"https://www.jstor.org/stable/2710093","Cultural History Written with Lightning: The Significance of the Birth of a Nation"
"https://www.jstor.org/stable/2710096","Shakespeare in American Vaudeville and Negro Minstrelsy"
"https://www.jstor.org/stable/2710130","The Price System and the Rites of Passage"
"https://www.jstor.org/stable/2710159","The Tremulous Formula: Form and Technique in Godey's Fiction"
"https://www.jstor.org/stable/2710160","The Rebellion of the Intellectuals, 1912-1917"
"https://www.jstor.org/stable/2710161","From Sources to Problems: A Guide to Outside Readings"
"https://www.jstor.org/stable/2710186","Seward Collins and the American Review: Experiment in Pro-Fascism, 1933-37"
"https://www.jstor.org/stable/2710187","Rediscovering the West"
"https://www.jstor.org/stable/2710188","Myth and Reality in Approaching American Regionalism"
"https://www.jstor.org/stable/2710189","Nathanael West and the Ravaging Locust"
"https://www.jstor.org/stable/2710190","Luis Inclan: First of the Cowboy Writers"
"https://www.jstor.org/stable/2710191","Painting as Poem in the Hudson River Aesthetic"
"https://www.jstor.org/stable/2710208","Transportation Design Elements in American Architecture"
"https://www.jstor.org/stable/2710209","Roosevelt, Brooks Adams, and Lea: The Warrior Critique of the Business Civilization"
"https://www.jstor.org/stable/2710210","The Heroines of Henry Adams"
"https://www.jstor.org/stable/2710211","The New York Evening Post and the Ante-bellum South"
"https://www.jstor.org/stable/2710212","John Galt's America"
"https://www.jstor.org/stable/2710213","English Works of Seventeenth-Century Indians"
"https://www.jstor.org/stable/2710223","The Classical Ancestry of the United States Constitution"
"https://www.jstor.org/stable/2710224","The Straight-Cut Ditch: Thoreau on Education"
"https://www.jstor.org/stable/2710245","American Intellectual History: A Critical Appraisal"
"https://www.jstor.org/stable/2710247","Articles in American Studies, 1960: [Art & Architecture-Literature & Drama]"
"https://www.jstor.org/stable/2710248","Articles in American Studies, 1960: [Mass Culture-Sociology & Anthropology]"
"https://www.jstor.org/stable/2710254","Notes on Literature and American Civilization"
"https://www.jstor.org/stable/2710258","Articles in American Studies, 1958: [Art & Architecture-Mass Culture]"
"https://www.jstor.org/stable/2710259","Articles in American Studies, 1958: [Music-Sociology & Anthropology]"
"https://www.jstor.org/stable/2710264","Boston Book Censorship in the Twenties"
"https://www.jstor.org/stable/2710265","Mark Twain: Audience and Artistry"
"https://www.jstor.org/stable/2710266","The I. W. W. and the Brainworkers"
"https://www.jstor.org/stable/2710267","Columbia's Carnal Bed"
"https://www.jstor.org/stable/2710268","James Baldwin's Quarrel with Richard Wright"
"https://www.jstor.org/stable/2710286","T. S. Stribling: Pattern in Black and White"
"https://www.jstor.org/stable/2710287","The Cotton Miner, 1865-1910"
"https://www.jstor.org/stable/2710288","Antoine Jay and the United States"
"https://www.jstor.org/stable/2710289","The Idea of Process in American Social Thought"
"https://www.jstor.org/stable/2710291","Socialism and American Life."
"https://www.jstor.org/stable/2710296","Altruism Arrives in America"
"https://www.jstor.org/stable/2710309","The Eighteenth Century Mob in America and Europe"
"https://www.jstor.org/stable/2710311","&quot;Of the Best Sort but Plain&quot;: The Quaker Esthetic"
"https://www.jstor.org/stable/2710327","Fiction and the American College"
"https://www.jstor.org/stable/2710331","Social Influences on Jazz Style: Chicago, 1920-30"
"https://www.jstor.org/stable/2710344","Classics of American Reform Literature"
"https://www.jstor.org/stable/2710345","The Idea of Adolescence in American Fiction"
"https://www.jstor.org/stable/2710346","Why Structure in Fiction: A Note to Social Scientists"
"https://www.jstor.org/stable/2710348","William Faulkner and the Land"
"https://www.jstor.org/stable/2710388","The Passion Play in America"
"https://www.jstor.org/stable/2710390","The American School of Catastrophe"
"https://www.jstor.org/stable/2710391","Fiction and the Businessman: Society Through all its Literature"
"https://www.jstor.org/stable/2710392","Thorstein Veblen: The Last Viking"
"https://www.jstor.org/stable/2710427","Taussig, James and Peabody: A &quot;Harvard School&quot; in 1900?"
"https://www.jstor.org/stable/2710428","Yesterday's Robin Hood: The Rise and Fall of Baltimore's Trenton Democratic Club"
"https://www.jstor.org/stable/2710429","American Painting in Early Nineteenth-Century Gift Books"
"https://www.jstor.org/stable/2710431","&quot;York's Tall Son&quot; and his Southern Correspondents"
"https://www.jstor.org/stable/2710443","Biography as an Instrument of Moral Instruction"
"https://www.jstor.org/stable/2710444","Miss Lonelyhearts: The Imagery of Nightmare"
"https://www.jstor.org/stable/2710445","Berkshire's Golden Age"
"https://www.jstor.org/stable/2710446","Crane's &quot;Real&quot; War in his Short Stories"
"https://www.jstor.org/stable/2710447","The Stamp Act in Satire"
"https://www.jstor.org/stable/2710454","The English Novelists and the American Civil War"
"https://www.jstor.org/stable/2710455","Emerson and Zen"
"https://www.jstor.org/stable/2710456","Rabindranath Tagore in America"
"https://www.jstor.org/stable/2710457","Henry B. Brewster (1850-1908): An Introduction"
"https://www.jstor.org/stable/2710473","Synchronic Present: The Academic Future of Modern Literature in America"
"https://www.jstor.org/stable/2710474","Historical Depth in Comparative Culture Study"
"https://www.jstor.org/stable/2710475","The M-Factor in American History"
"https://www.jstor.org/stable/2710476","Articles in American Studies, 1961: [Art & Architecture-Language]"
"https://www.jstor.org/stable/2710477","Articles in American Studies, 1961: [Law-Sociology & Anthropology]"
"https://www.jstor.org/stable/2710484","The Iconology of Industrialism, 1830-60"
"https://www.jstor.org/stable/2710485","The Southern Muse: Two Poetry Societies"
"https://www.jstor.org/stable/2710486","Precursor to Lincoln Center"
"https://www.jstor.org/stable/2710487","Washington Allston: Banditti in Arcadia"
"https://www.jstor.org/stable/2710508","The Achievement of the Federal Writers' Project"
"https://www.jstor.org/stable/2710509","Mark Twain and the Moving Panoramas"
"https://www.jstor.org/stable/2710511","Conversion of the Jews and Pre-Civil War Reform"
"https://www.jstor.org/stable/2710512","Fenimore Cooper: Alienated American"
"https://www.jstor.org/stable/2710529","Music and Class Structure in the United States"
"https://www.jstor.org/stable/2710530","Lady into Author: Edith Wharton and the House of Scribner"
"https://www.jstor.org/stable/2710532","Morris R. Cohen: The Scholar and/or Society"
"https://www.jstor.org/stable/2710535","Law and Colonial Society"
"https://www.jstor.org/stable/2710543","Articles in American Studies, 1957"
"https://www.jstor.org/stable/2710572","Winston Churchill: A Study in the Popular Novel"
"https://www.jstor.org/stable/2710583","The Federalist Period as an Age of Passion"
"https://www.jstor.org/stable/2710584","American Philanthropy and the National Character"
"https://www.jstor.org/stable/2710585","Hawthorne, James and &quot;The Common Doom&quot;"
"https://www.jstor.org/stable/2710587","Romantic Individualism in Garland, Norris and Crane"
"https://www.jstor.org/stable/2710615","Coburn: Henry James's Photographer"
"https://www.jstor.org/stable/2710616","Historical Currents in America"
"https://www.jstor.org/stable/2710617","Young Japan's Anti-Americanism"
"https://www.jstor.org/stable/2710618","Economic Democracy Before the Constitution"
"https://www.jstor.org/stable/2710619","California's Literary Regionalism"
"https://www.jstor.org/stable/2710639","A Medical Perspective on the Civil War"
"https://www.jstor.org/stable/2710669","The Utopia of Eugene V. Debs"
"https://www.jstor.org/stable/2710713","Contemporary American Literature in its Relation to Ideas"
"https://www.jstor.org/stable/2710718","The Usable Past in Poetry"
"https://www.jstor.org/stable/2710719","Philistine and Puritan in the 1920s"
"https://www.jstor.org/stable/2710720","Some European Views of Contemporary American Literature"
"https://www.jstor.org/stable/2710724","America and French Romanticism During the July Monarchy"
"https://www.jstor.org/stable/2710725","Frederick York Powell and Charles A. Beard: A Study in Anglo-American Historiography and Social Thought"
"https://www.jstor.org/stable/2710743","Can &quot;American Studies&quot; Develop a Method?"
"https://www.jstor.org/stable/2710747","Articles in American Studies, 1956"
"https://www.jstor.org/stable/2710751","A Literary Fracture of World War I"
"https://www.jstor.org/stable/2710753","Natural Selection and Utilitarian Ethics in Chauncey Wright"
"https://www.jstor.org/stable/2710754","Literary Sculptors in the Caffe Greco"
"https://www.jstor.org/stable/2710755","The I. W. W. and the West"
"https://www.jstor.org/stable/2710770","Patriotism and Humanitarian Reform in Children's Literature, 1825-1860"
"https://www.jstor.org/stable/2710771","The Second Great Awakening as an Organizing Process, 1780-1830: An Hypothesis"
"https://www.jstor.org/stable/2710772","Prosperity's Child: Some Thoughts on the Flapper"
"https://www.jstor.org/stable/2710773","Charles Beard: Civilization and the Revolt Against Empiricism"
"https://www.jstor.org/stable/2710774","Tocqueville's Duality: Describing America and Thinking of Europe"
"https://www.jstor.org/stable/2710775","Those Extraordinary Twins: Negroes and Whites"
"https://www.jstor.org/stable/2710786","Identity Diffusion: Joe Christmas and Quentin Compson"
"https://www.jstor.org/stable/2710802","The Emergence of American Nationalism: A Quantitative Approach"
"https://www.jstor.org/stable/2710803","Articles in American Studies, 1964: [Art & Architecture-Literature & Drama]"
"https://www.jstor.org/stable/2710804","Articles in American Studies, 1964: [Mass Culture-Sociology & Anthropology]"
"https://www.jstor.org/stable/2710810","Membership Directory American Studies Association"
"https://www.jstor.org/stable/2710813","American Studies in Britain"
"https://www.jstor.org/stable/2710814","Articles in American Studies, 1965: [Art & Architecture-Literature & Drama]"
"https://www.jstor.org/stable/2710815","Articles in American Studies, 1965: [Mass Culture-Sociology & Anthropology]"
"https://www.jstor.org/stable/2710816","American Studies Dissertations, 1965-66"
"https://www.jstor.org/stable/2710821","American Studies Association Membership Directory"
"https://www.jstor.org/stable/2710824","The Rainbow and the Grid"
"https://www.jstor.org/stable/2710826","The Wizard of Oz: Parable on Populism"
"https://www.jstor.org/stable/2710846","The American Veterans Committee: Out of a Hot War and Into the Cold"
"https://www.jstor.org/stable/2710848","The Reception of Russian Revolutionary Leaders in America, 1904-1906"
"https://www.jstor.org/stable/2710849","Evidence of the Slavery Dilemma in White-Jacket"
"https://www.jstor.org/stable/2710850","Edith Wharton and the First World War"
"https://www.jstor.org/stable/2710851","Of Parents and Children: Jacob Gordin's &quot;The Jewish King Lear&quot;"
"https://www.jstor.org/stable/2710893","Language and Identity: A Study of E. E. Cummings' &quot;The Enormous Room&quot;"
"https://www.jstor.org/stable/2710894","German-Americans between New and Old Fatherland, 1870-1914"
"https://www.jstor.org/stable/2710896","David Levinsky's Fall: A Note on the Liebman Thesis"
"https://www.jstor.org/stable/2710897","Theory and Experience in Crevecoeur's America"
"https://www.jstor.org/stable/2710904","From Brownson to Eliot: The Conservative Theory of Church and State"
"https://www.jstor.org/stable/2710905","Autobiography and the American Myth"
"https://www.jstor.org/stable/2710907","Millenarian Scholarship in America"
"https://www.jstor.org/stable/2710910","The Genteel Reader and Daisy Miller"
"https://www.jstor.org/stable/2710931","Dixon's &quot;The Leopard's Spots&quot;: A Study in Popular Racism"
"https://www.jstor.org/stable/2710932","Giovanni's Garden"
"https://www.jstor.org/stable/2710933","Cooper, Leatherstocking and the Death of the American Adam"
"https://www.jstor.org/stable/2710934","The Invisible Armor"
"https://www.jstor.org/stable/2710960","The American Patrician Class: A Field for Research"
"https://www.jstor.org/stable/2710961","American Studies and the Concept of Culture: A Theory and Method"
"https://www.jstor.org/stable/2710962","Selected Writings on American National Character"
"https://www.jstor.org/stable/2710963","Articles in American Studies, 1962: [Art & Architecture-Literature & Drama]"
"https://www.jstor.org/stable/2710964","Articles in American Studies, 1962: [Mass Culture-Sociology & Anthropology]"
"https://www.jstor.org/stable/2710971","Moby-Dick and American Political Symbolism"
"https://www.jstor.org/stable/2710988","Frost and the American View of Nature"
"https://www.jstor.org/stable/2710989","Martin Luther King: The Theology of Social Action"
"https://www.jstor.org/stable/2710990","Edgar Allan Poe: A Blight Upon the Landscape"
"https://www.jstor.org/stable/2710991","Popular Music since the 1920s: The Significance of Shifting Taste"
"https://www.jstor.org/stable/2711005","Political &quot;Reality&quot; in Recent American Scholarship: Progressives Versus Symbolists"
"https://www.jstor.org/stable/2711007","Articles in American Studies, 1966: [Art & Architecture-Music]"
"https://www.jstor.org/stable/2711008","Articles in American Studies, 1966: [Philosophy-Science & Technology]"
"https://www.jstor.org/stable/2711009","American Studies Dissertations, 1966-67"
"https://www.jstor.org/stable/2711016","City and Country: Marriage Proposals"
"https://www.jstor.org/stable/2711017","Thoreau's True Meridian: Natural Fact and Metaphor"
"https://www.jstor.org/stable/2711018","Willie Stark and Huey Long: Atmosphere, Myth or Suggestion?"
"https://www.jstor.org/stable/2711020","Thorstein Veblen's Prose"
"https://www.jstor.org/stable/2711028","The Puritan Structure of Edward Taylor's Poetry"
"https://www.jstor.org/stable/2711030","Yankee in the Patriarchy: T. B. Thorpe's Reply to Uncle Tom's Cabin"
"https://www.jstor.org/stable/2711031","The Lonely New Americans of Abraham Cahan"
"https://www.jstor.org/stable/2711033","&quot;The Celestial Railroad&quot; as Dream-Tale"
"https://www.jstor.org/stable/2711041","History and the American Intellectual: Uses of a Usable Past"
"https://www.jstor.org/stable/2711042","Articles in American Studies, 1963: [Art & Architecture-Mass Culture]"
"https://www.jstor.org/stable/2711043","Articles in American Studies, 1963: [Music-Sociology & Anthropology]"
"https://www.jstor.org/stable/2711051","Soldier's Pay and the Art of Aubrey Beardsley"
"https://www.jstor.org/stable/2711053","The Architectonics of Emerson's Nature"
"https://www.jstor.org/stable/2711054","&quot;Democracy&quot; and &quot;Esther&quot;: Henry Adams' Flirtation with Pragmatism"
"https://www.jstor.org/stable/2711055","Literary Revivalism in America: Some Notes Toward a Hypothesis"
"https://www.jstor.org/stable/2711056","The American Claimant: Reclamation of a Farce"
"https://www.jstor.org/stable/2711069","In the American Grain: William Carlos Williams on the American Past"
"https://www.jstor.org/stable/2711073","The Power of Sympathy in the Poetry of Robinson and Frost: The &quot;Inside&quot; vs. the &quot;Outside&quot; Narrative"
"https://www.jstor.org/stable/2711083","Freedom in the Thought of William James"
"https://www.jstor.org/stable/2711085","The Advent of Nationalism, 1758-1776"
"https://www.jstor.org/stable/2711086","Stephen Crane's &quot;Maggie&quot; and Darwinism"
"https://www.jstor.org/stable/2711113","Sweden to Minnesota: Vilhelm Moberg's Fictional Reconstruction"
"https://www.jstor.org/stable/2711124","&quot;The Undiscovered Country&quot;: Howells' Version of American Pastoral"
"https://www.jstor.org/stable/2711125","Romantic Reform in America, 1815-1865"
"https://www.jstor.org/stable/2711127","The Dynamo and the Angelic Doctor: The Bias of Henry Adams' Medievalism"
"https://www.jstor.org/stable/2711128","An Approach to Robert Frost's Nature Poetry"
"https://www.jstor.org/stable/2711129","Henry James and the French Revolution"
"https://www.jstor.org/stable/2711147","Realism as Disinheritance: Twain, Howells and James"
"https://www.jstor.org/stable/2711149","The Art and Satire of Twain's &quot;Jumping Frog&quot; Story"
"https://www.jstor.org/stable/2711178","The Function of Terror in the Work of Edgar Allan Poe"
"https://www.jstor.org/stable/2711179","The Cult of True Womanhood: 1820-1860"
"https://www.jstor.org/stable/2711183","Robert Frost's &quot;Directive&quot; to the Wilderness"
"https://www.jstor.org/stable/2711193","On the Relation between Science and Religion"
"https://www.jstor.org/stable/2711194","The Diverging Paths of American Urban History"
"https://www.jstor.org/stable/2711195","&quot;Culture&quot; and Literature in American Studies"
"https://www.jstor.org/stable/2711323","Articles in American Studies, 1967: [Art & Architecture-History]"
"https://www.jstor.org/stable/2711324","Articles in American Studies, 1967: [Law-Philosophy]"
